日付,コード,和名,タイトル,区分,ランク,枚数,前日終,始値,高値,安値,現在値,出来高,高値,終値,始値,300,合計,リアル,,もうすぐストップ高TEST,,もうすぐストップ高,合計,1,2160,ジーエヌアイグループ,東マ,制度,医薬品,42804,15:00:00,715,86,,,,,,銘柄,,,自社株買い,逆日歩,信用倍率,時価総額,決算月,,2017/3/11,20AVG出来高,20AVG出来高指数300以上OK,配当利回り（実績),,,,,,,,,,,,,,,,,,,,,,,,,,,,決算期,会計方式,決算発表日,決算月数,売上高,営業利益,経常利益,当期利益,EPS（一株当たり利益）,調整一株当たり利益,BPS（一株当たり純資産）,総資産,自己資本,資本金,有利子負債,自己資本比率,ROA（総資産利益率）,ROE（自己資本利益率）,総資産経常利益率,各項目の意味についてはこちらをご覧下さい。,決算期,会計方式,決算発表日,決算月数,売上高,営業利益,経常利益,当期利益,EPS（一株当たり利益）,調整一株当たり利益,BPS（一株当たり純資産）,総資産,自己資本,資本金,有利子負債,自己資本比率,ROA（総資産利益率）,ROE（自己資本利益率）,総資産経常利益率,外国人株比率   ,輸出比率   ,総数,,,,,変動率3ヶ月,半年,１年,２年,,<浮動株>,,<特定株>,営業CF,投資CF,財務CF,現金等,営業CF前期,投資CF前期,財務CF前期,現金等前期,,,,,,,,
2017/11/22,3515,フジコー,もうすぐストップ高TEST,2,6,100,5020,5160,5840,5160,5460,25052,5840,5100,5100,"-33,267","909,840",,"261,100","-33,267","453,540",,"195,200",6,"3,515",繊維,0,"5,630",12,"4,600","4,020.0～6,020.0",61,48,繊維製品,100,,.t&,東証JQS,,,,,,0,"3,650",3,2017/11/5 18:27,3650,900,3.285,1.1,499,,,,,,,,,,,,,,,,,,,,,,,,,,,2017年3月期,日本方式,2017/5/16,12か月,8926,176,271,179,38.54円,---,2000.10円,12960,9319,1716,929,0.719,0.0139,0.0194,0.021,2016年3月期,日本方式,日本方式,2016/5/19,12か月,9709,-28,-15,-219,-47.13円,---,1951.54円,12809,9093,1716,990,0.71,-0.0166,-0.0237,-0.0011,,,1000000,,0.988372093,,,0.844931507,0.988753213,0.9890625,0.989214176,0,0.339,0,0.581,461,-988,-202,1371,-175,-829,325,2061,0.321023286,0.674945485,0.696393362,0.693943998,0.631108062,706,2017/4/1,2017/11/5 18:00
2017/11/22,5363,東京窯業,もうすぐストップ高TEST,1,5,800,466,466,531,465,502,4267428,531,513,501,"-1,296","908,544",,"261,100","-1,296","452,244",,"195,200",5,"5,363",窯業,0,517,11,"8,396,300",386.0～546.0,64,70,ガラス・土石製品,100,,.t&,東証1部,,,,,0,1,"17,872",3,2017/11/5 18:22,393,508622.2222,199.8885333,1.02,169,,,,,,,,,,,,,,,,,,,,,,,,,,,2017年3月期,日本方式,2017/5/19,12か月,19590,1329,1491,933,20.91円,---,560.62円,37621,25019,2398,4388,0.665,0.0258,0.0386,0.0412,2016年3月期,日本方式,日本方式,2016/5/20,12か月,20111,1272,1352,648,14.54円,---,522.70円,34682,23327,2398,4197,0.673,0.0183,0.0275,0.0382,,,45477000,,0.637681159,,,0.524173028,0.889867841,0.897540984,0.908759124,0.028,0.159,0.001,0.571,1563,-849,-191,4559,1992,-662,-824,3941,0.26611867,0.793940693,0.819055392,0.809798647,0.74085492,2034,2017/5/1,2017/9/10 18:10
2017/11/22,6378,木村化工機,もうすぐストップ高,1,6,700,574,624,654,608,638,1616056,670,642,635,"-2,400","906,144",,"261,100",,"452,244","-2,400","192,800",6,"6,378",機械,0,637,11,"2,541,100",474.0～674.0,63,50,機械,100,,.t&,東証1部,,,,,,5,"9,352",3,2017/11/5 18:20,454,51777.77778,23.50711111,1.1,362,,,,,,,,,,,,,,,,,,,,,,,,,,,2017年3月期,日本方式,2017/5/12,12か月,17331,951,975,631,32.01円,---,434.89円,20606,8581,1030,1127,0.416,0.0302,0.0775,0.0467,2016年3月期,日本方式,日本方式,2016/5/13,12か月,20582,1211,1161,659,33.43円,---,390.21円,21156,7700,1030,1724,0.364,0.031,0.0874,0.0546,,,20600000,,0.536585366,,,0.308370044,0.869863014,0.889534884,0.832512315,0.053,0.3, ‥%,0.303,-184,-56,436,2176,2151,-129,-998,1964,0.26611867,0.793940693,0.819055392,0.809798647,0.74085492,2034,2017/5/1,2017/9/17 18:14
2017/11/22,3561,(株)力の源ホールディングス,もうすぐストップ高,1,7,300,1720,1740,2039,1715,1977,2633131,2115,2040,2190,"63,600","969,744",,"261,100",,"452,244","63,600","256,400",7,"3,561",サービス業,0,"1,966",14,"1,364,600","1,320.0～2,120.0",62,54,小売業,100,,,マザーズ,,,,,,1,"25,680",3,2017/11/5 18:03,1127,,0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017年3月期,日本方式,2017/5/12,12か月,22430,609,539,271,26.28円,24.25円,304.27円,14323,3424,1185,7378,0.239,0.02,0.0894,0.0398,2016年3月期,日本方式,日本方式,‐年0月0日,12か月,20865,502,430,125,12.16円,---,256.06円,12784,2637,923,7011,0.206,0.0101,0.0479,0.0347,,,22786400,,0.355371901,,,0.145608267,0.300349243,0.194130926,0.194130926,0.295,0,0,0.837,914,-977,961,3637,1087,-1670,507,2890,0.329210573,0.437290717,0.465556983,0.4650043,0.555241061,246,,
2017/11/24,6131,浜井産業,もうすぐストップ高TEST,2,2,2000,179,178,228,172,213,1134299,228,225,252,"91,249","1,060,994",,"261,100","91,249","543,494",,"256,400",2,"6,131",機械,0,221,23,"5,444,000",129.0～229.0,84,85,機械,"1,000",,.t&,東証2部,,,,,,0,"2,874",3,2017/7/2 18:25,91,132200,10.9726,0,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2017年3月期,日本方式,2017/5/15,12か月,3604,-410,-444,-732,-21.28円,---,16.35円,6282,563,2213,3982,0.09,-0.1082,-0.8075,-0.0657,2016年3月期,日本方式,日本方式,2016/5/13,12か月,4498,-406,-473,-524,-15.24円,---,36.31円,7243,1250,2213,4176,0.173,-0.0643,-0.3436,-0.058,,,34624000,,1,,,0.253012048,0.611111111,0.575757576,0.23,0.004,0.437,0,0.428,-1002,-137,660,843,-258,-80,404,1316,0.259908489,0.599895195,0.687399468,0.611944662,0.617342473,522,2017/5/1,2017/5/14 17:58
2017/11/24,6198,(株)キャリア,もうすぐストップ高TEST,2,4,100,4120,4495,4780,4425,4545,529300,4780,4510,4570,"2,450","1,063,444",,"261,100","2,450","545,944",,"256,400",4,"6,198",サービス業,0,"4,575",11,"115,600","3,420.0～4,820.0",65,22,サービス業,100,,.t&,マザーズ,,,,,,0,"17,826",--,2017/7/2 18:07,4120,26610,110.29845,0.3,4340,,,,,,,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,,4300720,,0.16,,,0.4053076,0.559760956,0.726688103,0.726688103,0.029,0.123,0.068,0.832,229,-11,7,941,230,-49,97,716,0.389814796,0.534216439,0.549618656,0.483805924,0.415657005,240,,
2017/11/24,6281,前田製作所,もうすぐストップ高TEST,2,5,1000,1499,1551,1758,1543,1698,683353,1758,1658,1650,"-14,434","1,049,010",,"261,100","-14,434","531,510",,"256,400",5,"6,281",機械,0,"1,724",15,"413,300","1,199.0～1,799.0",75,98,機械,"1,000",,.t&,東証JQS,,,,,,0,"6,215",3,2017/7/2 18:25,383,5400,2.0844,1.81,295,,,,,,,,,,,,,,,,,,,,,,,,,,,2017年3月期,日本方式,2017/5/11,12か月,35425,1761,1780,1298,80.94円,---,600.77円,28919,9636,3160,7080,0.333,0.0461,0.1478,0.0632,2016年3月期,日本方式,日本方式,2016/5/11,12か月,34977,1402,1414,871,54.35円,---,494.29円,27410,7928,3160,7122,0.289,0.0325,0.1132,0.0528,,,16100000,,0.176470588,,,0.160621762,0.429530201,0.56185567,0.597156398,0,0.192,0,0.773,2868,-1810,-934,2141,2464,-655,-817,2018,0.336409146,0.539127693,0.56552292,0.477308213,0.622843068,744,2017/5/1,2017/5/14 17:59
2017/11/24,3032,ゴルフドゥ,もうすぐストップ高,0,7,500,729,750,830,750,830,5638,860,820,845,"7,200","1,056,210",,"261,100",,"531,510","7,200","263,600",7,"3,032",小売業,0,825,13,"7,100",579.0～879.0,64,51,小売業,100,,.n&,名古屋セ,,,,,,0,"1,360",3,2017/7/2 18:09,507,1700,0.8619,1.97,215,,,,,,,,,,,,,,,,,,,,,,,,,,,2017年3月期,日本方式,2017/5/15,12か月,4969,106,103,81,31.89円,---,248.36円,2564,630,506,1265,0.246,0.0322,0.1375,0.0409,2016年3月期,日本方式,日本方式,2016/5/16,12か月,4455,73,71,72,58.35円,---,431.40円,2473,548,506,1277,0.222,0.03,0.1405,0.0295,,,2682600,,0.736842105,,,0.213017751,0.758389262,0.811518325,0.826086957,0.002,0.237,0,0.704,7,-48,64,253,188,-10,-331,221,,,,,,,,2017/6/18 18:01
2017/11/24,1718,美樹工業,もうすぐストップ高,2,8,100,4920,5430,5430,5270,5410,68966,5450,5440,5500,"8,700","1,064,910",,"261,100",,"531,510","8,700","272,300",8,"1,718",建設,0,"5,360",9,"12,700","4,220.0～5,620.0",63,17,建設業,100,,.t&,東証JQS,,,,,,0,"5,074",12,2017/7/2 18:37,4330,13460,59.224,0.23,437,,,,,,,,,,,,,,,,,,,,,,,,,,,2016年12月期,日本方式,2017/2/13,12か月,31436,2033,2038,1273,116.44円,---,918.92円,27378,10047,764,9105,0.367,0.0459,0.1346,0.0734,2015年12月期,日本方式,日本方式,2016/2/12,12か月,30531,2003,2008,1074,98.27円,---,810.79円,28116,8867,764,10746,0.315,0.0391,0.1282,0.0731,,,1153263,,0.977352793,,,0.911363636,0.994993742,0.995135004,0.995155039,0.001,0.359,0,0.508,2975,-4277,2077,1741,-143,-1455,1182,966,0.336409146,0.539127693,0.56552292,0.477308213,0.622843068,744,2017/4/1,2017/6/11 18:04
2017/11/27,5277,スパンクリートコーポレーション,もうすぐストップ高,2,2,800,488,496,561,494,561,54525,568,568,538,"-18,700","1,046,210",,"261,100",,"531,510","-18,700","253,600",2,"5,277",窯業,0,561,15,"102,900",408.0～568.0,91,76,ガラス・土石製品,100,,.t&,東証JQS,,,,,,0,"2,805",--,2017/7/2 18:27,303,7200,2.1672,1.66,368,,,,,,,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,,9320400,,0.571428571,,,0.162790698,0.490196078,0.381395349,0.414096916,0.024,0.092,0,0.674,714,97,-44,2644,286,-621,-6,1874,0.336409146,0.539127693,0.56552292,0.477308213,0.622843068,744,2017/5/1,2017/5/7 18:08
2017/11/27,4222,児玉化学工業,もうすぐストップ高TEST,2,5,2000,203,227,282,222,272,8023623,283,255,250,"-40,741","1,005,469",,"261,100","-40,741","490,769",,"253,600",5,"4,222",化学工業,0,273,34,"31,706,000",123.0～283.0,88,136,化学,"1,000",,.t&,東証2部,,,,,,0,"2,261",3,2017/7/2 18:30,67,1595900,102.1376,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2017年3月期,日本方式,2017/5/12,12か月,21331,-96,-315,349,11.79円,11.71円,19.52円,16309,628,3106,9360,0.039,0.0201,---,-0.0181,2016年3月期,日本方式,日本方式,2016/5/13,12か月,22383,-12,-511,-710,-24.11円,---,-0.34円,18493,-10,3021,11263,‐%,-0.0366,---,-0.0263,,,35324411,,0.909090909,,,0.453125,0.466666667,0.68,0.4,0.002,0.441,0,0.427,-329,-988,506,704,-405,-835,1789,1453,0.259908489,0.599895195,0.687399468,0.611944662,0.617342473,522,2017/4/1,2017/7/2 18:05
2017/11/27,3032,ゴルフドゥ,もうすぐストップ高,0,6,500,820,845,969,845,969,15439,970,965,1070,"50,200","1,055,669",,"261,100",,"490,769","50,200","303,800",6,"3,032",小売業,0,949,16,"15,800",670.0～970.0,86,57,小売業,100,,.n&,名古屋セ,,,,,,0,"1,360",3,2017/7/2 18:09,507,1700,0.8619,1.97,215,,,,,,,,,,,,,,,,,,,,,,,,,,,2017年3月期,日本方式,2017/5/15,12か月,4969,106,103,81,31.89円,---,248.36円,2564,630,506,1265,0.246,0.0322,0.1375,0.0409,2016年3月期,日本方式,日本方式,2016/5/16,12か月,4455,73,71,72,58.35円,---,431.40円,2473,548,506,1277,0.222,0.03,0.1405,0.0295,,,2682600,,0.736842105,,,0.213017751,0.758389262,0.811518325,0.826086957,0.002,0.237,0,0.704,7,-48,64,253,188,-10,-331,221,,,,,,,,2017/6/18 18:01
2017/11/27,6836,ぷらっとホーム,もうすぐストップ高TEST,2,7,100,5360,5400,6260,5400,6080,342116,6260,5760,5650,"-35,662","1,020,007",,"261,100","-35,662","455,107",,"303,800",7,"6,836",電気機器,0,"6,130",14,"55,900","4,360.0～6,360.0",77,78,電気機器,100,,.t&,東証2部,,,,,,0,"3,201",--,2017/7/2 18:22,2238,7400,17.4344,0,2460,,,,,,,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,,1358800,,0.302681992,,,1.135398981,0.257017544,0.326173429,0.305953933,0.001,0.256,0,0.625,-259,13,― ,1527,-341,26, ―,1771,0.259908489,0.599895195,0.687399468,0.611944662,0.617342473,522,2017/3/1,2017/6/4 18:03
2017/11/27,4124,,もうすぐストップ高,,9,,5210,5500,6110,5470,6000,2621449,6210,6210,5210,-300,"1,019,707",,"261,100",,"455,107",-300,"303,500",9,"4,124",化学工業,0,"5,950",14,"449,000","4,210.0～6,210.0",74,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/11/27,3928,(株)マイネット,もうすぐストップ高,2,10,300,1674,2001,2019,1919,1978,1503478,2019,1950,1980,300,"1,020,007",,"261,100",,"455,107",300,"303,800",10,"3,928",サービス業,0,"1,965",17,"736,700","1,274.0～2,074.0",73,46,情報・通信,100,,.t&,マザーズ,,,,,,248,"23,440",12,2017/7/2 18:07,3240,231550,669.41105,0,4400,,,,,,,,,,,,,,,,,,,,,,,,,,,2016年12月期,日本方式,2017/2/13,12か月,6801,500,410,882,131.97円,123.30円,563.98円,10223,4020,1570,4920,0.393,0.0863,0.2194,0.0401,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,,8108000,,0.700920245,,,0.35800761,0.154461279,0.464552239,0.531428571,0.008,0.115,0.001,0.774,-101,-540,2086,1732,57,-34,194,288,0.389814796,0.534216439,0.549618656,0.483805924,0.415657005,240,,
2017/11/27,3987,エコモット(株),もうすぐストップ高,0,11,200,2640,2790,3000,2782,3000,85089,3010,2870,2870,"-26,300","993,707",,"261,100",,"455,107","-26,300","277,500",11,"3,987",サービス業,0,"3,000",14,"29,500","2,140.0～3,140.0",72,36,情報・通信,100,,,札幌ア,,,,,,0,"2,416",--,2017/7/2 18:06,3835,109600,425.796,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,,622000,,0.053619303,,,0.693693694,0.080428954,0.080428954,0.080428954,,,,,,,,,,,,,,,,,,,,
2017/11/27,6084,（株）オウチーノ,もうすぐストップ高TEST,2,12,200,2863,2998,3235,2951,3085,105866,3250,3250,3270,"29,684","1,023,391",,"261,100","29,684","484,791",,"277,500",12,"6,084",サービス業,0,"3,165",11,"32,500","2,363.0～3,365.0",60,53,サービス業,100,,.t&,マザーズ,,,,,,0,"7,420",12,2017/7/2 18:25,3065,7020,21.8673,-,808,,,,,,,,,,,,,,,,,,,,,,,,,,,2016年12月期,日本方式,2017/2/14,12か月,1108,-123,-132,-384,-305.07円,---,572.55円,1767,1327,813,274,0.751,-0.2502,-0.3619,-0.086,2015年12月期,日本方式,日本方式,2016/2/12,12か月,1522,8,7,-27,-23.35円,---,668.96円,1302,795,395,300,0.611,-0.0207,-0.034,0.0054,,,2382180,,0.681528662,,,0.398073836,0.112288136,0.525158658,0.525158658,0, ‥%,0,0.783,101,-7,417,1033,150,-24, ―,521,0.389814796,0.534216439,0.549618656,0.483805924,0.415657005,240,2017/5/1,2017/5/14 17:58
2017/11/27,4596,窪田製薬ホールディングス(株),もうすぐストップ高,2,5,700,531,551,629,546,627,455634,629,580,588,"-27,600","995,791",,"261,100",,"484,791","-27,600","249,900",5,"4,596",医薬品,0,619,17,"751,100",431.0～631.0,88,27,医薬品,100,,,マザーズ,,,,,,31,"31,575",12,2017/7/2 18:06,770,79530,66.16896,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016年12月期,SEC,2017/2/14,12か月,870,-4121,-3952,-3952,-105.64円,---,436.14円,17168,16520,23730,---,0.962,-0.2302,-0.2392,-0.2302,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,,37950123,,0.077777778,,,0.251201923,0.343209877,0.304157549,0.304157549,0.285,0.149,0,0.772,-3154,3210,384,1042,―,―,―,―,0.389814796,0.534216439,0.549618656,0.483805924,0.415657005,240,,
2017/11/27,6864,エヌエフ回路設計ブロック,もうすぐストップ高,2,7,200,2488,2530,2980,2527,2928,5808679,2988,2988,3110,"36,100","1,031,891",,"261,100",,"484,791","36,100","286,000",7,"6,864",電気機器,0,"2,901",17,"2,089,600","1,988.0～2,988.0",83,113,電気機器,100,,.t&,東証JQS,,,,,,0,"4,684",3,2017/7/2 18:22,742,7590,5.6166,2.7,610,,,,,,,,,,,,,,,,,,,,,,,,,,,2017年3月期,日本方式,2017/5/15,12か月,7044,589,586,380,60.62円,---,1182.93円,10806,7428,2000,1519,0.687,0.0356,0.0522,0.0548,2016年3月期,日本方式,日本方式,2016/5/16,12か月,7628,706,715,457,72.82円,---,1137.86円,10572,7145,2000,1375,0.676,0.0425,0.0653,0.0664,,,6330000,,0.545454545,,,0.275675676,0.361111111,0.547244094,0.31738437,0.002,0.425,0,0.493,759,-517,-352,353,389,-681,121,463,0.336409146,0.539127693,0.56552292,0.477308213,0.622843068,744,2017/3/1,2017/6/4 18:03
2017/11/27,3996,,もうすぐストップ高TEST,,8,,10550,11750,13500,11280,12860,10297915,13550,13550,13250,"14,863","1,046,754",,"261,100","14,863","499,654",,"286,000",8,"3,996",サービス業,0,"12,930",23,"824,700","7,550.0～13,550.0",79,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/11/27,6666,リバーエレテック,もうすぐストップ高TEST,2,11,900,450,449,515,447,488,101182,515,465,473,"-15,669","1,031,085",,"261,100","-15,669","483,985",,"286,000",11,"6,666",電気機器,0,501,11,"185,400",370.0～530.0,64,65,電気機器,100,,.t&,東証JQS,,,,,,624,"4,218",3,2017/7/2 18:23,537,280280,157.79764,-,393,,,,,,,,,,,,,,,,,,,,,,,,,,,2017年3月期,日本方式,2017/5/12,12か月,4957,-275,-263,-278,-37.77円,---,282.18円,7088,2080,1070,3248,0.293,-0.0391,-0.1234,-0.037,2016年3月期,日本方式,日本方式,2016/5/12,12か月,5709,76,62,35,4.81円,---,329.32円,7139,2427,1070,3047,0.34,0.0048,0.0142,0.0085,,,7492652,,0.425974026,,,0.968028419,0.557823129,0.557823129,0.577922078,0.01,0.268,0,0.421,320,-1212,861,705,246,-803,217,690,0.336409146,0.539127693,0.56552292,0.477308213,0.622843068,744,2017/3/1,2017/6/4 18:02
2017/11/28,7980,重松製作所,もうすぐストップ高TEST,2,1,1000,998,1040,1128,1026,1070,324293,1128,1054,1110,"18,392","1,049,477",,"261,100","18,392","502,377",,"286,000",1,"7,980",その他製造業,0,"1,122",12,"289,900","848.0～1,148.0",83,114,その他製品,"1,000",,.t&,東証JQS,,,,,,0,"5,033",--,2017/7/2 18:17,730,16500,11.5335,1.43,609,,,,,,,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,,7200000,,1,,,0.443490701,0.189189189,0.347826087,0.347826087,0.018,0.55,0,0.42,248,-893,784,732,1487,262,-1595,592,0.336409146,0.539127693,0.56552292,0.477308213,0.622843068,744,2017/1/1,2017/5/21 18:01
2017/11/28,6203,豊和工業,もうすぐストップ高TEST,1,2,300,1455,1545,1748,1535,1666,3279096,1748,1637,1757,"27,011","1,076,487",,"261,100","27,011","529,387",,"286,000",2,"6,203",機械,0,"1,700",17,"1,969,400","1,155.0～1,755.0",82,130,機械,100,,.t&,東証1部,,,,,,3,"9,788",3,2017/7/2 18:25,812,87620,68.3436,2.56,533,,,,,,,,,,,,,,,,,,,,,,,,,,,2017年3月期,日本方式,2017/5/12,12か月,18500,-405,-388,-624,-49.90円,---,1215.13円,24078,15210,9019,1340,0.632,-0.0253,-0.0405,-0.0158,2016年3月期,日本方式,日本方式,2016/5/12,12か月,22364,31,130,-66,-5.32円,---,1243.97円,25177,15571,9019,1535,0.618,-0.0026,-0.0041,0.005,,,12548134,,0.915254237,,,0.356410256,0.509202454,0.626168224,0.636363636,0.056,0.413,0.023,0.228,-905,9,-1284,2794,1551,572,-2106,4966,0.217725541,0.643116868,0.750726008,0.678277879,0.567371347,2022,2017/5/1,2017/5/14 17:58
2017/11/28,6208,石川製作所,もうすぐストップ高TEST,1,5,200,2859,2979,3270,2922,3130,2735750,3270,3100,3350,"34,844","1,111,331",,"261,100","34,844","564,231",,"286,000",5,"6,208",機械,0,"3,225",13,"858,200","2,359.0～3,360.0",73,103,機械,100,,.t&,東証1部,,,,,,0,"6,648",3,2017/7/2 18:25,1253,245090,255.13869,0,644,,,,,,,,,,,,,,,,,,,,,,,,,,,2017年3月期,日本方式,2017/5/10,12か月,9759,152,134,93,14.59円,---,422.54円,10646,2695,2000,3732,0.253,0.0105,0.036,0.0151,2016年3月期,日本方式,日本方式,2016/5/9,12か月,8754,88,74,60,0.95円,---,38.73円,7128,2470,5041,1383,0.347,0.0083,0.0243,0.0103,,,6385972,,1,,,1.089337176,0.293365308,0.329795299,0.352380952,0.015,0.354,0.013,0.443,-319,-51,-323,572,920,-85,-377,1267,0.217725541,0.643116868,0.750726008,0.678277879,0.567371347,2022,2017/5/1,2017/5/14 17:58
2017/11/28,9734,精養軒,もうすぐストップ高TEST,2,6,300,1743,2073,2137,1868,1930,200720,2143,2002,1871,"-15,585","1,095,746",,"261,100","-15,585","548,646",,"286,000",6,"9,734",サービス業,0,"2,015",16,"95,600","1,343.0～2,143.0",68,69,サービス業,100,,.t&,東証JQS,,,,,,0,"2,155",--,2017/7/2 18:10,847,3810,3.1242,-,638,,,,,,,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,,2628000,,0.340740741,,,0.254878049,0.495652174,0.6375,0.652694611,0.002,0.151,0,0.732,149,-80,-10,487,-205,91,-13,429,0.336409146,0.539127693,0.56552292,0.477308213,0.622843068,744,2017/2/1,2017/6/18 18:01
2017/11/28,2693,ＹＫＴ,もうすぐストップ高TEST,2,3,500,764,869,899,761,850,8016794,899,816,786,"-37,947","1,057,799",,"261,100","-37,947","510,699",,"286,000",3,"2,693",商社,0,858,12,"9,547,000",614.0～914.0,63,149,卸売業,100,,.t&,東証JQS,,,,,,0,"2,274",12,2017/7/2 18:34,191,17170,3.27947,2.62,177,,,,,,,,,,,,,,,,,,,,,,,,,,,2016年12月期,日本方式,2017/2/15,12か月,9870,410,463,274,23.10円,23.09円,474.61円,8282,5645,1389,942,0.682,0.0315,0.0495,0.0531,2015年12月期,日本方式,日本方式,2016/2/15,12か月,10518,393,418,223,18.86円,18.83円,456.94円,9141,5427,1385,1333,0.594,0.0259,0.0414,0.0485,,,11906880,,0.666666667,,,0.094240838,0.204081633,0.409090909,0.34375,0.005,0.224,0,0.485,631,1,-860,2332,142,-26,12,2536,0.336409146,0.539127693,0.56552292,0.477308213,0.622843068,744,2017/4/1,2017/6/25 18:03
2017/11/29,5341,アサヒ衛陶,もうすぐストップ高TEST,1,1,2000,225,263,304,245,292,5234782,304,270,254,"-65,368","992,431",,"261,100","-65,368","445,331",,"286,000",1,"5,341",窯業,0,293,30,"18,730,000",145.0～305.0,85,98,ガラス・土石製品,"1,000",,.t&,東証2部,,,,,,0,"1,643",11,2017/7/2 18:27,114,764600,84.106,-,109,,,,,,,,,,,,,,,,,,,,,,,,,,,2016年11月期,日本方式,2017/1/19,12か月,2803,-238,-250,-294,-20.39円,---,74.78円,2248,1081,1403,787,0.481,-0.1311,-0.2396,-0.1115,2015年11月期,日本方式,日本方式,2016/1/19,12か月,2832,-116,-114,-136,-9.45円,---,94.98円,2238,1373,1403,561,0.613,-0.0611,-0.0935,-0.0512,,,14940000,,0.714285714,,,0.345454545,0.75,0.476744186,0.516129032,0.032,0.413,0,0.321,124,-27,-88,472,223,-88,-96,452,0.259908489,0.599895195,0.687399468,0.611944662,0.617342473,522,2017/5/1,2017/5/7 18:09
2017/11/29,4584,（株）ジーンテクノサイエンス,もうすぐストップ高TEST,2,2,200,1930,2210,2320,2203,2229,393780,2330,2330,2356,"28,188","1,020,619",,"261,100","28,188","473,519",,"286,000",2,"4,584",医薬品,0,"2,250",17,"174,200","1,530.0～2,330.0",80,79,医薬品,100,,.t&,マザーズ,,,,,,0,"13,194",--,2017/7/2 18:29,1320,10330,14.24507,0,1472,,,,,,,,,,,,,,,,,,,,,,,,,,,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,,,9567923,,0.365168539,,,0.18129079,0.341603053,0.311304348,0.486334706,0.084,0.54,0.006,0.205,-304,0,907,887,-362,0,346,285,0.389814796,0.534216439,0.549618656,0.483805924,0.415657005,240,2017/5/1,2017/5/7 18:04
2017/11/29,6848,東亜ディーケーケー,もうすぐストップ高TEST,1,3,500,880,922,1022,920,987,176262,1022,1004,1030,"21,483","1,042,102",,"261,100","21,483","495,002",,"286,000",3,"6,848",電気機器,0,993,13,"177,500","730.0～1,030.0",75,28,電気機器,100,,.t&,東証1部,,,,,,1,"14,056",3,2017/7/2 18:22,653,20420,14.43694,1.84,464,,,,,,,,,,,,,,,,,,,,,,,,,,,2017年3月期,日本方式,2017/5/9,12か月,14445,1365,1426,1226,61.85円,---,694.28円,19986,13769,1842,542,0.689,0.0635,0.0935,0.0738,2016年3月期,日本方式,日本方式,2016/5/10,12か月,14326,1367,1418,931,46.97円,---,628.23円,18651,12459,1842,533,0.668,0.0505,0.076,0.0769,,,19880620,,0.405797101,,,0.342291372,0.873873874,0.904761905,0.908496732,0.339,0.116,0,0.615,1470,-725,-557,2657,486,-149,-334,2456,0.217725541,0.643116868,0.750726008,0.678277879,0.567371347,2022,2017/3/1,2017/6/4 18:03
